class,icd10,disease,Inf_sexual,Inf_resp,Inf_Enteric,Inf_tropical,Inf_other,Maternal,Neonatal,Nutritionaldeficiencies,Neoplasms,cvd,chronic_resp,Dis_Digestive,Dis_Neurological,Dis_Mental,Dis_Substanceuse,Diabetes,Chronickidney,Skin,Senseorgan,Glaucoma,Cataract,Musculoskeletal,Congenitalbirthdefects,Urinary_maleinfertility,Gynecological,Hemoglobinopathies_hemolytic,Endocrinemetabolicimmune,Dis_oral,Inj_Transport,Inj_Unintentional
巩膜疾患(H15),H15.003,巩膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.101,上巩膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.801,巩膜黑变病,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.802,巩膜葡萄肿,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.803,巩膜肉芽肿,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.804,巩膜粘连,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.805,睫状体巩膜葡萄肿,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.806,滤过泡瘢痕,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.807,包裹性滤过泡,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.808,滤过泡下垂,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
巩膜疾患(H15),H15.809,滤过泡渗漏,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.001,角膜穿孔,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.304,硬化性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.003,前房积脓性角膜溃疡,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.101,电光性眼炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.102,浅层点状角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.201,寄生虫性眼内炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.202,交感性眼炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.203,角膜结膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.301,科根综合征,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.301,间质性角膜炎综合征,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.301,Cogannullssyndrome,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.302,实质性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.401,角膜血管翳,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.402,角膜新血管形成,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.801,大泡性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.802,疫苗接种角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.803,化脓性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.804,大疱性角结膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.805,神经麻痹性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.806,束状角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.807,粘连性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.901,角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.902,角膜角化病,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.903,角膜炎性肿物,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.103,丝状角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.005,眼角膜溃疡穿孔,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜炎(H16),H16.002,角膜溃疡,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜瘢痕和混浊(H17),H17.001,角膜混浊,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜瘢痕和混浊(H17),H17.002,角膜白斑,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜瘢痕和混浊(H17),H17.003,粘连性角膜白斑,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜瘢痕和混浊(H17),H17.007,角膜薄翳,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜瘢痕和混浊(H17),H17.005,角膜云翳,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜瘢痕和混浊(H17),H17.006,角膜瘢痕,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜瘢痕和混浊(H17),H17.004,角膜斑翳,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.001,角膜黑变病,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.804,角膜皮赘,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.101,大泡性角膜病,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.201,角膜水肿,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.301,角膜层改变,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.401,角膜变性,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.402,角膜老年环,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.403,角膜带状变性,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.404,角膜软化,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.501,家族性遗传性角膜变性,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.502,遗传性角膜营养不良,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.503,角膜营养不良,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.601,圆锥形角膜,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.701,角膜葡萄肿,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.702,角膜后弹性层膨出,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.703,球形角膜,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.801,角膜囊肿,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.802,角膜干燥症,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.803,角膜上皮脱落,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.805,角膜移植术后角膜溶解,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.806,准分子激光术后角膜溶解,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.807,角膜结膜化,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.901,陈旧性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.405,老年环,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
角膜的其他疾患(H18),H18.002,角膜血染,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.101*,树枝状角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.8*,分类于他处的疾病引起的巩膜和角膜的其他疾患,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.103*,病毒性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.104*,盘状角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.105*,单纯疱疹性角膜内皮炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.201*,角膜结核,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.202*,流行性角膜结膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.203*,带状疱疹性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.204*,真菌性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.301*,干燥性角膜结膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.801*,维生素Ａ缺乏伴角膜干眼性瘢痕,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.802*,维生素Ａ缺乏伴角膜干燥病,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.803*,维生素Ａ缺乏伴角膜软化,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.804*,维生素Ａ缺乏伴干眼症,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.0*,分类于他处的疾病引起的巩膜炎和巩膜外层炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.1*,疱疹病毒性角膜炎和角膜结膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.2*,分类于他处的其他传染病和寄生虫病引起的角膜炎和角膜结膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.3*,分类于他处的其他疾病引起的角膜炎和角膜结膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的巩膜和角膜疾患(H19),H19.102*,单纯疱疹性角膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.904,陈旧性虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.903,葡萄膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.905,陈旧性葡萄膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.804,全色素膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.805,眼坏死型色素膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.001,急性虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.002,前房积脓性虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.003,复发性虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.004,变态反应性虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.005,眼前房积脓,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.101,慢性眼色素膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.101,慢性葡萄膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.102,慢性虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.103,肉芽肿性葡萄膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.104,慢性虹膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.201,晶体诱发性眼色素膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.202,晶状体诱发性虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.801,富克斯氏综合征,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.801,异色性虹膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.802,外伤性虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.803,虹膜脓肿,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.901,虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.902,虹膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.903,眼色素膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜睫状体炎(H20),H20.905,陈旧性眼色素膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.001,眼前房出血,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.510,眼球粘连,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.003,睫状体出血,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.101,房角新生血管形成,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.102,虹膜新生血管形成,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.201,虹膜发红,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.201,虹膜红变,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.202,虹膜萎缩,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.203,色素膜缺损,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.204,虹膜缺损,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.301,虹膜囊肿,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.401,虹膜离断,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.402,前房角退缩,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.403,虹膜粘连,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.404,前房角破裂,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.405,瞳孔闭锁,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.406,瞳孔膜闭,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.407,虹膜前粘连,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.408,虹膜膨隆,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.501,瞳孔后粘连,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.502,瞳孔移位,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.801,睫状体脱离,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.802,虹膜突出,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.803,手术后色素膜残留,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.804,虹膜角膜内皮综合征,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.805,虹膜前增殖膜,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.506,前房后退(房角后退),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
虹膜和睫状体的其他疾患(H21),H21.002,虹膜出血,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的虹膜和睫状体疾患(H22),H22.001*,布鲁氏杆菌性眼色素膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的虹膜和睫状体疾患(H22),H22.8*,分类于他处的疾病引起的虹膜和睫状体的其他疾患,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的虹膜和睫状体疾患(H22),H22.1*,分类于他处的其他疾病引起的虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的虹膜和睫状体疾患(H22),H22.0*,分类于他处的传染病和寄生虫病引起的虹膜睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
老年性白内障(H25),H25.001,老年性初期白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
老年性白内障(H25),H25.901,老年性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
老年性白内障(H25),H25.201,"老年性白内障,莫尔加尼型",,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
老年性白内障(H25),H25.101,老年性核性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.001,老年前期白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.802,发育性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.101,创伤性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.102,创伤性晶状体破裂,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.201,并发性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.202,虹膜异色性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.203,青光眼性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.301,中毒性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.302,激素性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.303,药物性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.401,后发性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.402,后天性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.403,继发性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.801,混合性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.901,白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.902,核性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.903,硬性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.904,前极白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.905,手术后皮质残留,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.906,皮质性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
其他的白内障(H26),H26.002,幼年期白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
晶状体的其他疾患(H27),H27.003,创伤性无晶体,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
晶状体的其他疾患(H27),H27.004,人工晶体机化膜,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
晶状体的其他疾患(H27),H27.002,手术后无晶体,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
晶状体的其他疾患(H27),H27.801,人工晶状体变烂,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
晶状体的其他疾患(H27),H27.001,晶状体不全脱位,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
晶状体的其他疾患(H27),H27.101,晶状体脱位,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.001*,2型糖尿病性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.101*,代谢性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.102*,低钙血性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.102*,手足搐搦性白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.8*,分类于他处的疾病引起的晶状体其他疾患,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.0*,糖尿病性白内障(E10-E14+伴有共用第四位数.3),,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.1*,其他内分泌、营养和代谢疾病引起的白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.2*,分类于他处的其他疾病引起的白内障,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
分类于他处的疾病引起的白内障和晶体状的其他疾患(H28),H28.103*,"低钙性白内障,于甲状旁腺机能减退",,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
脉络膜视网膜炎(H30),H30.001,近乳头性脉络膜视网膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.003,原田氏综合征,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.004,渗出性脉络膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.005,陈旧性脉络膜视网膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.006,视神经视网膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.904,视网膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.101,播散性脉络膜视网膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.201,后睫状体炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.901,脉络膜视网膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.902,结节性脉络膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜视网膜炎(H30),H30.007,局灶性脉络膜视网膜炎,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.101,脉络膜萎缩,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.901,脉络膜占位性病变,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.103,脉络膜缺血,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.104,脉络膜变性,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.201,遗传性脉络膜营养障碍,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.301,脉络膜出血,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.302,脉络膜破裂,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.401,脉络膜脱离,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.402,出血性脉络膜脱离,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.403,化脓性脉络膜脱离,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.404,渗出性脉络膜脱离,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.405,手术后脉络膜脱离,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.406,创伤性脉络膜脱离,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.801,脉络膜渗出,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.001,视网膜瘢痕,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
脉络膜的其他疾患(H31),H31.102,脉络膜硬化,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的脉络膜视网膜疾患(H32),H32.001*,视网膜结核,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的脉络膜视网膜疾患(H32),H32.002*,脉络膜结核,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的脉络膜视网膜疾患(H32),H32.8*,分类于他处的疾病引起的其他脉络膜视网膜疾患,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
分类于他处的疾病引起的脉络膜视网膜疾患(H32),H32.801*,急性视网膜坏死综合征,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
